useammin	Adv	
pikemminkin	Adv	
jäljempänä	Adv	
viikoittain	Adv	
huolissaan	Adv	
luokse	Adv	
pidemmälle	Adv	
etelämpänä	Adv	
vuorokausittain	Adv	
meneillä	Adv	
lähemmin	Adv	
helpommin	Adv	
alempana	Adv	
kauemmas	Adv	
kauemmaksi	Adv	
selkeämmin	Adv	
pitempään	Adv	
pidempään	Adv	
harvemmin	Adv	
yleisemmin	Adv	
nopeammin	Adv	
lähemmäs	Adv	
kunnittain	Adv	
kausittain	Adv	
alueittain	Adv	
lähemmäksi	Adv	
luona	Adv	
aktiivisemmin	Adv	
yleisimmin	Adv	
seisaalle	Adv	
pitemmälle	Adv	
paremminkin	Adv	
lännempänä	Adv	
idempänä	Adv	
selvimmin	Adv	
kauempaa	Adv	
ilmeisimmin	Adv	
hajalla	Adv	
ylempänä	Adv	
runsaammin	Adv	
pohjoisempana	Adv	
pidemmällä	Adv	
myöhempään	Adv	
kerroksittain	Adv	
enimmillään	Adv	
tietoisemmin	Adv	
syvemmälle	Adv	
syksymmällä	Adv	
sadoittain	Adv	
runsaimmin	Adv	
pohjoisemmaksi	Adv	
perheittäin	Adv	
paikoittain	Adv	
makuulla	Adv	
kohtauksittain	Adv	
kauemmin	Adv	
huonommin	Adv	
edelle	Adv	
ylemmäs	Adv	
yksittäin	Adv	
todennäköisemmin	Adv	
tapauksittain	Adv	
syvemmällä	Adv	
sisimmältä	Adv	
seisaalla	Adv	
puolittain	Adv	
parhaillaan	Adv	
pahoillaan	Adv	
kotia	Adv	
itsenäisemmin	Adv	
ylempää	Adv	
yksilöittäin	Adv	
vähittäin	Adv	
vinottain	Adv	
viereltä	Adv	
vierellä	Adv	
varhemmin	Adv	
vaiheittain	Adv	
ulommaksi	Adv	
tuhansittain	Adv	
taaempana	Adv	
syrjittäin	Adv	
suvuittain	Adv	
suurimmillaan	Adv	
suomalaisittain	Adv	
sivuttain	Adv	
sivuittain	Adv	
seisaalta	Adv	
päittäin	Adv	
pienemmälle	Adv	
paloittain	Adv	
paikalle	Adv	
nykäyksittäin	Adv	
myönteisemmin	Adv	
lähempää	Adv	
lähelle	Adv	
luultavammin	Adv	
limittäin	Adv	
laikuittain	Adv	
kunne	Adv	
kohdalle	Adv	
keskuudessa	Adv	
kannoilla	Adv	
kaksittain	Adv	
etelämpää	Adv	
etelämmäs	Adv	
etelämmäksi	Adv	
edullisimmin	Adv	
ammolle	Adv	
ahkerammin	Adv	
